ID,geneName
4749,YPL244C
4750,YPL245W
4751,YPL246C
4752,YPL247C
4753,YPL248C
4754,YPL249C
4755,YPL249C-A
4756,YPL250C
4757,YPL253C
4758,YPL254W
4759,YPL256C
4760,YPL257W
4761,YPL258C
4762,YPL259C
4763,YPL260W
4764,YPL261C
4765,YPL262W
4766,YPL263C
4767,YPL264C
4768,YPL265W
4769,YPL267W
4770,YPL268W
4771,YPL269W
4772,YPL270W
4773,YPL271W
4774,YPL272C
4775,YPL273W
4776,YPL274W
4777,YPL277C
4778,YPR001W
4779,YPR002W
4780,YPR003C
4781,YPR004C
4782,YPR005C
4783,YPR006C
4784,YPR007C
4785,YPR008W
4786,YPR009W
4787,YPR011C
4788,YPR012W
4789,YPR013C
4790,YPR014C
4791,YPR015C
4792,YPR017C
4793,YPR018W
4794,YPR020W
4795,YPR021C
4796,YPR022C
4797,YPR023C
4798,YPR024W
4799,YPR026W
4800,YPR027C
4801,YPR028W
4802,YPR029C
4803,YPR030W
4804,YPR031W
4805,YPR032W
4806,YPR036W
4807,YPR037C
4808,YPR038W
4809,YPR039W
4810,YPR040W
4811,YPR042C
4812,YPR043W
4813,YPR044C
4814,YPR045C
4815,YPR046W
4816,YPR047W
4817,YPR049C
4818,YPR050C
4819,YPR051W
4820,YPR052C
4821,YPR053C
4822,YPR054W
4823,YPR057W
4824,YPR058W
4825,YPR059C
4826,YPR060C
4827,YPR061C
4828,YPR062W
4829,YPR063C
4830,YPR064W
4831,YPR065W
4832,YPR066W
4833,YPR067W
4834,YPR068C
4835,YPR069C
4836,YPR070W
4837,YPR071W
4838,YPR073C
4839,YPR074C
4840,YPR075C
4841,YPR076W
4842,YPR077C
4843,YPR078C
4844,YPR079W
4845,YPR083W
4846,YPR084W
4847,YPR087W
4848,YPR089W
4849,YPR090W
4850,YPR091C
4851,YPR092W
4852,YPR093C
4853,YPR095C
4854,YPR096C
4855,YPR097W
4856,YPR098C
4857,YPR099C
4858,YPR100W
4859,YPR101W
4860,YPR106W
4861,YPR108W-A
4862,YPR109W
4863,YPR111W
4864,YPR114W
4865,YPR115W
4866,YPR116W
4867,YPR117W
4868,YPR118W
4869,YPR119W
4870,YPR120C
4871,YPR121W
4872,YPR122W
4873,YPR123C
4874,YPR124W
4875,YPR125W
4876,YPR126C
4877,YPR127W
4878,YPR128C
4879,YPR129W
4880,YPR130C
4881,YPR131C
4882,YPR132W
4883,YPR134W
4884,YPR135W
4885,YPR138C
4886,YPR139C
4887,YPR140W
4888,YPR141C
4889,YPR145W
4890,YPR146C
4891,YPR147C
4892,YPR148C
4893,YPR149W
4894,YPR150W
4895,YPR151C
4896,YPR152C
4897,YPR153W
4898,YPR154W
4899,YPR155C
4900,YPR156C
4901,YPR157W
4902,YPR158W
4903,YPR159C-A
4904,YPR159W
4905,YPR160W
4906,YPR163C
4907,YPR164W
4908,YPR166C
4909,YPR167C
4910,YPR170C
4911,YPR171W
4912,YPR172W
4913,YPR173C
4914,YPR174C
4915,YPR179C
4916,YPR184W
4917,YPR185W
4918,YPR188C
4919,YPR189W
4920,YPR191W
4921,YPR192W
4922,YPR193C
4923,YPR194C
4924,YPR195C
4925,YPR196W
4926,YPR197C
4927,YPR198W
4928,YPR199C
4929,YPR200C
4930,YPR201W
4931,ART2
4932,HMLALPHA2
4933,Q0017
4934,Q0080
4935,Q0085
4936,Q0130
4937,Q0142
4938,Q0143
4939,Q0160
4940,Q0182
4941,Q0250
4942,Q0275
4943,YAL001C
4944,YAL012W
4945,YAL033W
4946,YAL034W-A
4947,YAL035C-A
4948,YAL038C-A
4949,YAL038W
4950,YAL041W
4951,YAL043C
4952,YAL043C-A
4953,YAL064W
4954,YAL064W-B
4955,YAL069W
4956,YAR007C
4957,YAR008W
4958,YAR015W
4959,YAR033W
4960,YAR060C
4961,YAR061W
4962,YAR064W
4963,YAR070C
4964,YAR071W
4965,YAR073W
4966,YAR075W
4967,YBL014C
4968,YBL018C
4969,YBL020W
4970,YBL023C
4971,YBL030C
4972,YBL034C
4973,YBL035C
4974,YBL040C
4975,YBL041W
4976,YBL050W
4977,YBL059C-A
4978,YBL073W
4979,YBL074C
4980,YBL076C
4981,YBL077W
4982,YBL092W
4983,YBL097W
4984,YBL108W
4985,YBL112C
4986,YBL113W-A
4987,YBR002C
4988,YBR004C
4989,YBR011C
4990,YBR029C
4991,YBR038W
4992,YBR039W
4993,YBR049C
4994,YBR055C
4995,YBR060C
4996,YBR070C
4997,YBR079C
4998,YBR080C
4999,YBR086C
5000,YBR087W
5001,YBR088C
5002,YBR089C-A
5003,YBR089W
5004,YBR091C
5005,YBR096W
5006,YBR102C
5007,YBR103C-A
5008,YBR109C
5009,YBR110W
5010,YBR117C
5011,YBR118W
5012,YBR123C
5013,YBR124W
5014,YBR126W-A
5015,YBR131C-A
5016,YBR135W
5017,YBR140C
5018,YBR141W-A
5019,YBR142W
5020,YBR143C
5021,YBR152W
5022,YBR153W
5023,YBR154C
5024,YBR160W
5025,YBR167C
5026,YBR190W
5027,YBR192W
5028,YBR193C
5029,YBR196C
5030,YBR198C
5031,YBR202W
5032,YBR211C
5033,YBR223W-A
5034,YBR233W-A
5035,YBR234C
5036,YBR237W
5037,YBR243C
5038,YBR247C
5039,YBR252W
5040,YBR253W
5041,YBR254C
5042,YBR255C-A
5043,YBR256C
5044,YBR257W
5045,YBR298C-A
5046,YCL004W
5047,YCL017C
5048,YCL018W
5049,YCL027C-A
5050,YCL031C
5051,YCL041C
5052,YCL043C
5053,YCL052C
5054,YCL059C
5055,YCL065W
5056,YCL068C
5057,YCL073C
5058,YCR012W
5059,YCR035C
5060,YCR038C
5061,YCR038W-A
5062,YCR040W
5063,YCR041W
5064,YCR042C
5065,YCR045W-A
5066,YCR047W-A
5067,YCR052W
5068,YCR054C
5069,YCR057C
5070,YCR064C
5071,YCR072C
5072,YCR081C-A
5073,YCR093W
5074,YCR096C
5075,YCR097W
5076,YCR097W-A
5077,YDL003W
5078,YDL004W
5079,YDL005C
5080,YDL007W
5081,YDL008W
5082,YDL014W
5083,YDL015C
5084,YDL016C
5085,YDL017W
5086,YDL025W-A
5087,YDL028C
5088,YDL029W
5089,YDL030W
5090,YDL031W
5091,YDL043C
5092,YDL045C
5093,YDL055C
5094,YDL058W
5095,YDL060W
5096,YDL064W
5097,YDL084W
5098,YDL086C-A
5099,YDL087C
5100,YDL097C
5101,YDL098C
5102,YDL103C
5103,YDL105W
5104,YDL108W
5105,YDL111C
5106,YDL114W-A
5107,YDL120W
5108,YDL126C
5109,YDL132W
5110,YDL139C
5111,YDL140C
5112,YDL141W
5113,YDL145C
5114,YDL147W
5115,YDL148C
5116,YDL150W
5117,YDL152W
5118,YDL153C
5119,YDL158C
5120,YDL159C-B
5121,YDL164C
5122,YDL165W
5123,YDL166C
5124,YDL185C-A
5125,YDL193W
5126,YDL195W
5127,YDL196W
5128,YDL205C
5129,YDL207W
5130,YDL208W
5131,YDL209C
5132,YDL212W
5133,YDL217C
5134,YDL220C
5135,YDL221W
5136,YDL228C
5137,YDL235C
5138,YDL240C-A
5139,YDL240W
5140,YDL247W-A
5141,YDL248W
5142,YDR002W
5143,YDR012W
5144,YDR013W
5145,YDR016C
5146,YDR023W
5147,YDR034C-A
5148,YDR037W
5149,YDR038C
5150,YDR040C
5151,YDR041W
5152,YDR044W
5153,YDR045C
5154,YDR047W
5155,YDR052C
5156,YDR053W
5157,YDR054C
5158,YDR060W
5159,YDR062W
5160,YDR064W
5161,YDR081C
5162,YDR082W
5163,YDR086C
5164,YDR087C
5165,YDR088C
5166,YDR091C
5167,YDR106W
5168,YDR113C
5169,YDR118W
5170,YDR141C
5171,YDR145W
5172,YDR160W
5173,YDR164C
5174,YDR166C
5175,YDR167W
5176,YDR168W
5177,YDR170C
5178,YDR172W
5179,YDR177W
5180,YDR182W
5181,YDR187C
5182,YDR188W
5183,YDR189W
5184,YDR196C
5185,YDR201W
5186,YDR208W
5187,YDR211W
5188,YDR212W
5189,YDR224C
5190,YDR228C
5191,YDR232W
5192,YDR235W
5193,YDR236C
5194,YDR238C
5195,YDR240C
5196,YDR243C
5197,YDR246W
5198,YDR288W
5199,YDR292C
5200,YDR299W
5201,YDR300C
5202,YDR301W
5203,YDR303C
5204,YDR308C
5205,YDR311W
5206,YDR324C
5207,YDR327W
5208,YDR328C
5209,YDR331W
5210,YDR339C
5211,YDR341C
5212,YDR353W
5213,YDR354C-A
5214,YDR355C
5215,YDR356W
5216,YDR361C
5217,YDR362C
5218,YDR366C
5219,YDR367W
5220,YDR373W
5221,YDR376W
5222,YDR381C-A
5223,YDR390C
5224,YDR394W
5225,YDR396W
5226,YDR397C
5227,YDR398W
5228,YDR404C
5229,YDR407C
5230,YDR408C
5231,YDR412W
5232,YDR413C
5233,YDR416W
5234,YDR427W
5235,YDR434W
5236,YDR437W
5237,YDR449C
5238,YDR454C
5239,YDR460W
5240,YDR464C-A
5241,YDR464W
5242,YDR468C
5243,YDR472W
5244,YDR473C
5245,YDR478W
5246,YDR487C
5247,YDR489W
5248,YDR498C
5249,YDR499W
5250,YDR510C-A
5251,YDR510W
5252,YDR511W
5253,YDR513W
5254,YDR524C-A
5255,YDR525W
5256,YDR526C
5257,YDR530C
5258,YDR531W
5259,YDR543C
5260,YEL002C
5261,YEL008C-A
5262,YEL018W
5263,YEL019C
5264,YEL020W-A
5265,YEL026W
5266,YEL030C-A
5267,YEL032C-A
5268,YEL032W
5269,YEL034W
5270,YEL035C
5271,YEL055C
5272,YEL058W
5273,YEL069C
5274,YEL073C
5275,YEL074W
5276,YEL076C
5277,YER003C
5278,YER006W
5279,YER008C
5280,YER009W
5281,YER012W
5282,YER013W
5283,YER015W
5284,YER018C
5285,YER021W
5286,YER022W
5287,YER023C-A
5288,YER023W
5289,YER025W
5290,YER026C
5291,YER029C
5292,YER036C
5293,YER038C
5294,YER043C
5295,YER048W-A
5296,YER074W-A
5297,YER082C
5298,YER088W-A
5299,YER093C
5300,YER094C
5301,YER100W
5302,YER102W
5303,YER104W
5304,YER107C
5305,YER112W
5306,YER125W
5307,YER126C
5308,YER127W
5309,YER136W
5310,YER138W-A
5311,YER146W
5312,YER147C
5313,YER148W
5314,YER157W
5315,YER159C
5316,YER165W
5317,YER168C
5318,YER171W
5319,YER187W-A
5320,YFL002C
5321,YFL005W
5322,YFL008W
5323,YFL009W
5324,YFL017C
5325,YFL017W-A
5326,YFL022C
5327,YFL024C
5328,YFL029C
5329,YFL030C-A
5330,YFL034C-B
5331,YFL037W
5332,YFL038C
5333,YFL039C
5334,YFL045C
5335,YFL059W
5336,YFL060C
5337,YFL061W
5338,YFL065C
5339,YFR002W
5340,YFR003C
5341,YFR004W
5342,YFR005C
5343,YFR027W
5344,YFR028C
5345,YFR029W
5346,YFR031C
5347,YFR034W-A
5348,YFR037C
5349,YFR042W
5350,YFR050C
5351,YFR051C
5352,YFR052W
5353,YGL001C
5354,YGL011C
5355,YGL018C
5356,YGL030W
5357,YGL038C
5358,YGL044C
5359,YGL047W
5360,YGL048C
5361,YGL052W
5362,YGL055W
5363,YGL061C
5364,YGL063C-A
5365,YGL065C
5366,YGL068W
5367,YGL069C
5368,YGL073W
5369,YGL074C
5370,YGL092W
5371,YGL093W
5372,YGL097W
5373,YGL099W
5374,YGL102C
5375,YGL103W
5376,YGL106W
5377,YGL111W
5378,YGL112C
5379,YGL113W
5380,YGL116W
5381,YGL120C
5382,YGL122C
5383,YGL123C-A
5384,YGL123W
5385,YGL128C
5386,YGL130W
5387,YGL137W
5388,YGL142C
5389,YGL145W
5390,YGL155W
5391,YGL169W
5392,YGL171W
5393,YGL172W
5394,YGL182C
5395,YGL183C
5396,YGL187C
5397,YGL188C
5398,YGL189C
5399,YGL193C
5400,YGL201C
5401,YGL204C
5402,YGL207W
5403,YGL223C
5404,YGL225W
5405,YGL233W
5406,YGL234W
5407,YGL238W
5408,YGL239C
5409,YGL245W
5410,YGL247W
5411,YGL258W-A
5412,YGR002C
5413,YGR005C
5414,YGR009C
5415,YGR013W
5416,YGR024C
5417,YGR030C
5418,YGR031C-A
5419,YGR046W
5420,YGR047C
5421,YGR048W
5422,YGR060W
5423,YGR061C
5424,YGR065C
5425,YGR068W-A
5426,YGR073C
5427,YGR074W
5428,YGR082W
5429,YGR090W
5430,YGR091W
5431,YGR094W
5432,YGR095C
5433,YGR098C
5434,YGR099W
5435,YGR103W
5436,YGR109W-A
5437,YGR113W
5438,YGR114C
5439,YGR115C
5440,YGR119C
5441,YGR120C
5442,YGR128C
5443,YGR140W
5444,YGR147C
5445,YGR155W
5446,YGR156W
5447,YGR158C
5448,YGR172C
5449,YGR175C
5450,YGR179C
5451,YGR185C
5452,YGR190C
5453,YGR191W
5454,YGR195W
5455,YGR198W
5456,YGR211W
5457,YGR216C
5458,YGR218W
5459,YGR246C
5460,YGR251W
5461,YGR262C
5462,YGR264C
5463,YGR265W
5464,YGR267C
5465,YGR270C-A
5466,YGR274C
5467,YGR277C
5468,YGR278W
5469,YGR280C
5470,YGR293C
5471,YHL004W
5472,YHL015W
5473,YHL018W
5474,YHL048W
5475,YHR002W
5476,YHR005C-A
5477,YHR007C
5478,YHR019C
5479,YHR020W
5480,YHR024C
5481,YHR027C
5482,YHR032C-A
5483,YHR036W
5484,YHR042W
5485,YHR052W
5486,YHR052W-A
5487,YHR054C
5488,YHR054W-A
5489,YHR055C
5490,YHR056C
5491,YHR058C
5492,YHR062C
5493,YHR065C
5494,YHR069C
5495,YHR070W
5496,YHR072W
5497,YHR072W-A
5498,YHR074W
5499,YHR079C-A
5500,YHR083W
5501,YHR084W
5502,YHR085W
5503,YHR088W
5504,YHR101C
5505,YHR102W
5506,YHR107C
5507,YHR119W
5508,YHR122W
5509,YHR128W
5510,YHR137C-A
5511,YHR143W-A
5512,YHR144C
5513,YHR145C
5514,YHR148W
5515,YHR164C
5516,YHR166C
5517,YHR169W
5518,YHR170W
5519,YHR172W
5520,YHR173C
5521,YHR174W
5522,YHR175W
5523,YHR186C
5524,YHR188C
5525,YHR190W
5526,YHR196W
5527,YHR197W
5528,YHR201C
5529,YHR208W
5530,YHR211W
5531,YHR212C
5532,YHR212W-A
5533,YHR213W
5534,YHR213W-A
5535,YHR214C-D
5536,YHR214W-A
5537,YHR215W
5538,YIL003W
5539,YIL004C
5540,YIL019W
5541,YIL021C-A
5542,YIL021W
5543,YIL022W
5544,YIL026C
5545,YIL031W
5546,YIL033C
5547,YIL048W
5548,YIL051C
5549,YIL061C
5550,YIL062C
5551,YIL063C
5552,YIL068C
5553,YIL078W
5554,YIL082W
5555,YIL083C
5556,YIL091C
5557,YIL104C
5558,YIL105W-A
5559,YIL106W
5560,YIL109C
5561,YIL110W
5562,YIL115C
5563,YIL118W
5564,YIL143C
5565,YIL144W
5566,YIL150C
5567,YIL151C
5568,YIL171W
5569,YIL172C
5570,YIR008C
5571,YIR010W
5572,YIR011C
5573,YIR012W
5574,YIR015W
5575,YIR022W
5576,YIR041W
5577,YJL001W
5578,YJL002C
5579,YJL008C
5580,YJL009W
5581,YJL010C
5582,YJL011C
5583,YJL014W
5584,YJL019W
5585,YJL020W-A
5586,YJL025W
5587,YJL026C-A
5588,YJL026W
5589,YJL031C
5590,YJL032W
5591,YJL033W
5592,YJL034W
5593,YJL035C
5594,YJL039C
5595,YJL041W
5596,YJL050W
5597,YJL052C-A
5598,YJL054W
5599,YJL061W
5600,YJL069C
5601,YJL072C
5602,YJL074C
5603,YJL076W
5604,YJL077W-A
5605,YJL081C
5606,YJL085W
5607,YJL086C
5608,YJL087C
5609,YJL090C
5610,YJL091C
5611,YJL097W
5612,YJL101C
5613,YJL104W
5614,YJL109C
5615,YJL111W
5616,YJL125C
5617,YJL127W-A
5618,YJL143W
5619,YJL156C
5620,YJL156W-A
5621,YJL167W
5622,YJL173C
5623,YJL174W
5624,YJL194W
5625,YJL195C
5626,YJL202C
5627,YJL203W
5628,YJL205C-A
5629,YJL219W
5630,YJL220W
5631,YJL222W-A
5632,YJL222W-B
5633,YJL225W-A
5634,YJR002W
5635,YJR006W
5636,YJR007W
5637,YJR012C
5638,YJR013W
5639,YJR016C
5640,YJR017C
5641,YJR022W
5642,YJR023C
5643,YJR041C
5644,YJR042W
5645,YJR045C
5646,YJR046W
5647,YJR057W
5648,YJR064W
5649,YJR065C
5650,YJR067C
5651,YJR068W
5652,YJR071W
5653,YJR072C
5654,YJR076C
5655,YJR089W
5656,YJR093C
5657,YJR112W
5658,YJR132W
5659,YJR136C
5660,YJR138W
5661,YJR140W-A
5662,YJR155W
5663,YJR157W
5664,YJR159W
5665,YJR162C
5666,YKL003W-A
5667,YKL004W
5668,YKL006C-A
5669,YKL012W
5670,YKL013C
5671,YKL014C
5672,YKL018W
5673,YKL019W
5674,YKL021C
5675,YKL022C
5676,YKL024C
5677,YKL028W
5678,YKL033W
5679,YKL035W
5680,YKL036C
5681,YKL045W
5682,YKL049C
5683,YKL052C
5684,YKL058W
5685,YKL059C
5686,YKL060C
5687,YKL078W
5688,YKL082C
5689,YKL083W
5690,YKL088W
5691,YKL095W
5692,YKL104C
5693,YKL108W
5694,YKL112W
5695,YKL122C
5696,YKL144C
5697,YKL145W
5698,YKL152C
5699,YKL153W
5700,YKL154W
5701,YKL156C-A
5702,YKL165C
5703,YKL165C-A
5704,YKL172W
5705,YKL173W
5706,YKL180W
5707,YKL181W
5708,YKL186C
5709,YKL189W
5710,YKL192C
5711,YKL193C
5712,YKL195W
5713,YKL209C
5714,YKL210W
5715,YKL219W
5716,YKL223W
5717,YKL224C
5718,YKL225W
5719,YKR002W
5720,YKR004C
5721,YKR008W
5722,YKR022C
5723,YKR025W
5724,YKR037C
5725,YKR038C
5726,YKR062W
5727,YKR068C
5728,YKR071C
5729,YKR075W-A
5730,YKR079C
5731,YKR081C
5732,YKR083C
5733,YKR086W
5734,YLL003W
5735,YLL004W
5736,YLL011W
5737,YLL018C
5738,YLL019W-A
5739,YLL022C
5740,YLL031C
5741,YLL034C
5742,YLL035W
5743,YLL036C
5744,YLL037W
5745,YLL050C
5746,YLL065W
5747,YLL066W-B
5748,YLL067W-A
5749,YLR002C
5750,YLR005W
5751,YLR007W
5752,YLR008C
5753,YLR009W
5754,YLR010C
5755,YLR022C
5756,YLR026C
5757,YLR029C
5758,YLR033W
5759,YLR045C
5760,YLR051C
5761,YLR060W
5762,YLR066W
5763,YLR071C
5764,YLR075W
5765,YLR076C
5766,YLR078C
5767,YLR086W
5768,YLR088W
5769,YLR099W-A
5770,YLR100W
5771,YLR101C
5772,YLR103C
5773,YLR105C
5774,YLR115W
5775,YLR116W
5776,YLR117C
5777,YLR120W-A
5778,YLR127C
5779,YLR129W
5780,YLR132C
5781,YLR140W
5782,YLR141W
5783,YLR145W
5784,YLR147C
5785,YLR149C-A
5786,YLR153C
5787,YLR154W-E
5788,YLR155C
5789,YLR157C
5790,YLR158C
5791,YLR161W
5792,YLR162W
5793,YLR162W-A
5794,YLR163C
5795,YLR166C
5796,YLR167W
5797,YLR175W
5798,YLR186W
5799,YLR195C
5800,YLR196W
5801,YLR197W
5802,YLR198C
5803,YLR208W
5804,YLR212C
5805,YLR215C
5806,YLR222C
5807,YLR223C
5808,YLR229C
5809,YLR230W
5810,YLR243W
5811,YLR245C
5812,YLR249W
5813,YLR256W
5814,YLR259C
5815,YLR272C
5816,YLR274W
5817,YLR275W
5818,YLR276C
5819,YLR277C
5820,YLR286W-A
5821,YLR287C-A
5822,YLR291C
5823,YLR293C
5824,YLR298C
5825,YLR299C-A
5826,YLR301W
5827,YLR310C
5828,YLR316C
5829,YLR317W
5830,YLR321C
5831,YLR323C
5832,YLR336C
5833,YLR339C
5834,YLR347C
5835,YLR347W-A
5836,YLR359W
5837,YLR378C
5838,YLR379W
5839,YLR383W
5840,YLR397C
5841,YLR399W-A
5842,YLR409C
5843,YLR411W
5844,YLR424W
5845,YLR437C-A
5846,YLR438C-A
5847,YLR440C
5848,YLR457C
5849,YLR458W
5850,YLR459W
5851,YLR466C-B
5852,YML010W
5853,YML015C
5854,YML023C
5855,YML025C
5856,YML043C
5857,YML046W
5858,YML049C
5859,YML064C
5860,YML065W
5861,YML069W
5862,YML077W
5863,YML085C
5864,YML092C
5865,YML093W
5866,YML098W
5867,YML105C
5868,YML114C
5869,YML125C
5870,YML126C
5871,YML127W
5872,YML130C
5873,YMR001C
5874,YMR005W
5875,YMR013C
5876,YMR028W
5877,YMR033W
5878,YMR043W
5879,YMR047C
5880,YMR049C
5881,YMR059W
5882,YMR061W
5883,YMR076C
5884,YMR079W
5885,YMR094W
5886,YMR108W
5887,YMR113W
5888,YMR122W-A
5889,YMR128W
5890,YMR134W
5891,YMR146C
5892,YMR149W
5893,YMR165C
5894,YMR168C
5895,YMR185W
5896,YMR197C
5897,YMR200W
5898,YMR203W
5899,YMR208W
5900,YMR211W
5901,YMR212C
5902,YMR213W
5903,YMR217W
5904,YMR218C
5905,YMR220W
5906,YMR227C
5907,YMR235C
5908,YMR236W
5909,YMR239C
5910,YMR240C
5911,YMR260C
5912,YMR268C
5913,YMR270C
5914,YMR272W-A
5915,YMR277W
5916,YMR281W
5917,YMR288W
5918,YMR296C
5919,YMR298W
5920,YMR300C
5921,YMR301C
5922,YMR308C
5923,YMR309C
5924,YMR314W
5925,YMR321C
5926,YMR323W
5927,YMR324C
5928,YNL002C
5929,YNL006W
5930,YNL007C
5931,YNL017C
5932,YNL019C
5933,YNL024C-A
5934,YNL026W
5935,YNL036W
5936,YNL039W
5937,YNL048W
5938,YNL061W
5939,YNL062C
5940,YNL067W-A
5941,YNL075W
5942,YNL088W
5943,YNL097C-B
5944,YNL097W-A
5945,YNL102W
5946,YNL103W
5947,YNL103W-A
5948,YNL110C
5949,YNL112W
5950,YNL113W
5951,YNL114C
5952,YNL118C
5953,YNL124W
5954,YNL126W
5955,YNL131W
5956,YNL137C
5957,YNL144W-A
5958,YNL149C
5959,YNL150W
5960,YNL151C
5961,YNL152W
5962,YNL158W
5963,YNL161W
5964,YNL163C
5965,YNL174W
5966,YNL178W
5967,YNL180C
5968,YNL181W
5969,YNL182C
5970,YNL185C
5971,YNL186W
5972,YNL188W
5973,YNL189W
5974,YNL207W
5975,YNL210W
5976,YNL216W
5977,YNL220W
5978,YNL221C
5979,YNL222W
5980,YNL232W
5981,YNL240C
5982,YNL243W
5983,YNL244C
5984,YNL245C
5985,YNL251C
5986,YNL256W
5987,YNL258C
5988,YNL260C
5989,YNL261W
5990,YNL263C
5991,YNL267W
5992,YNL272C
5993,YNL282W
5994,YNL287W
5995,YNL290W
5996,YNL306W
5997,YNL308C
5998,YNL310C
5999,YNL312W
6000,YNL313C
6001,YNL317W
6002,YNL337W
6003,YNR001W-A
6004,YNR003C
6005,YNR003W-A
6006,YNR011C
6007,YNR017W
6008,YNR023W
6009,YNR034W-A
6010,YNR038W
6011,YNR043W
6012,YNR044W
6013,YNR046W
6014,YNR054C
6015,YNR077C
6016,YOL021C
6017,YOL022C
6018,YOL026C
6019,YOL034W
6020,YOL038W
6021,YOL040C
6022,YOL066C
6023,YOL069W
6024,YOL077C
6025,YOL078W
6026,YOL085W-A
6027,YOL086C
6028,YOL094C
6029,YOL097C
6030,YOL123W
6031,YOL127W
6032,YOL130W
6033,YOL133W
6034,YOL134C
6035,YOL135C
6036,YOL139C
6037,YOL142W
6038,YOL143C
6039,YOL144W
6040,YOL146W
6041,YOL157C
6042,YOL165C
6043,YOL166C
6044,YOL166W-A
6045,YOR004W
6046,YOR008W-B
6047,YOR020C
6048,YOR032W-A
6049,YOR046C
6050,YOR048C
6051,YOR056C
6052,YOR057W
6053,YOR060C
6054,YOR074C
6055,YOR075W
6056,YOR077W
6057,YOR095C
6058,YOR102W
6059,YOR103C
6060,YOR108C-A
6061,YOR110W
6062,YOR116C
6063,YOR117W
6064,YOR119C
6065,YOR122C
6066,YOR143C
6067,YOR145C
6068,YOR146W
6069,YOR148C
6070,YOR149C
6071,YOR151C
6072,YOR157C
6073,YOR159C
6074,YOR160W
6075,YOR161C-A
6076,YOR161W-A
6077,YOR161W-B
6078,YOR168W
6079,YOR169C
6080,YOR174W
6081,YOR176W
6082,YOR181W
6083,YOR186C-A
6084,YOR192C-A
6085,YOR194C
6086,YOR203W
6087,YOR204W
6088,YOR206W
6089,YOR210W
6090,YOR218C
6091,YOR224C
6092,YOR231C-A
6093,YOR232W
6094,YOR236W
6095,YOR244W
6096,YOR249C
6097,YOR250C
6098,YOR254C
6099,YOR257W
6100,YOR259C
6101,YOR260W
6102,YOR261C
6103,YOR262W
6104,YOR272W
6105,YOR278W
6106,YOR281C
6107,YOR282W
6108,YOR287C
6109,YOR294W
6110,YOR310C
6111,YOR314W-A
6112,YOR319W
6113,YOR326W
6114,YOR335C
6115,YOR335W-A
6116,YOR336W
6117,YOR340C
6118,YOR353C
6119,YOR361C
6120,YOR362C
6121,YOR370C
6122,YOR372C
6123,YOR373W
6124,YOR387C
6125,YOR389W
6126,YOR390W
6127,YOR391C
6128,YOR393W
6129,YOR394C-A
6130,YOR396C-A
6131,YPL007C
6132,YPL010W
6133,YPL011C
6134,YPL012W
6135,YPL020C
6136,YPL028W
6137,YPL031C
6138,YPL044C
6139,YPL063W
6140,YPL076W
6141,YPL083C
6142,YPL085W
6143,YPL093W
6144,YPL094C
6145,YPL117C
6146,YPL122C
6147,YPL124W
6148,YPL126W
6149,YPL128C
6150,YPL131W
6151,YPL135C-A
6152,YPL142C
6153,YPL143W
6154,YPL146C
6155,YPL151C
6156,YPL160W
6157,YPL169C
6158,YPL175W
6159,YPL190C
6160,YPL204W
6161,YPL209C
6162,YPL210C
6163,YPL211W
6164,YPL217C
6165,YPL218W
6166,YPL222C-A
6167,YPL228W
6168,YPL233W
6169,YPL235W
6170,YPL237W
6171,YPL238C
6172,YPL242C
6173,YPL243W
6174,YPL251W
6175,YPL252C
6176,YPL255W
6177,YPL266W
6178,YPL275W
6179,YPL276W
6180,YPL278C
6181,YPL279C
6182,YPL280W
6183,YPL281C
6184,YPL282C
6185,YPR002C-A
6186,YPR016C
6187,YPR019W
6188,YPR025C
6189,YPR033C
6190,YPR034W
6191,YPR041W
6192,YPR048W
6193,YPR055W
6194,YPR056W
6195,YPR072W
6196,YPR074W-A
6197,YPR080W
6198,YPR081C
6199,YPR082C
6200,YPR085C
6201,YPR086W
6202,YPR088C
6203,YPR094W
6204,YPR102C
6205,YPR103W
6206,YPR105C
6207,YPR107C
6208,YPR108W
6209,YPR110C
6210,YPR112C
6211,YPR113W
6212,YPR133C
6213,YPR133W-A
6214,YPR136C
6215,YPR137W
6216,YPR142C
6217,YPR143W
6218,YPR144C
6219,YPR160C-A
6220,YPR161C
6221,YPR162C
6222,YPR165W
6223,YPR168W
6224,YPR169W
6225,YPR175W
6226,YPR176C
6227,YPR177C
6228,YPR178W
6229,YPR180W
6230,YPR181C
6231,YPR182W
6232,YPR186C
6233,YPR187W
6234,YPR190C
6235,YPR204C-A
6236,YAL042C-A
6237,YBL039W-B
6238,YBL100W-C
6239,YDL078C
6240,YDR524W-C
6241,YFL012W-A
6242,YGR221C
6243,YIL014C-A
6244,YIR020W-A
6245,YJL205C
6246,YML009W-B
6247,YML012C-A
6248,YML034C-A
6249,YML057C-A
6250,YML094C-A
6251,YML099W-A
6252,YML101C-A
6253,YML116W-A
6254,YMR158W-B
6255,YPL075W
